,X,datum_id,time,DOD,Plant.ID,detector_read1,detector_read2,light_intensity,light_intensity_raw,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,compass_direction,compass,angle,angle_direction,pitch,roll,flatten.slope,ecs_initial,ecs_max,ecs_r_squared,ECSt,vH.,gH.,absorbance_530,absorbance_650,absorbance_605,absorbance_420,absorbance_940,absorbance_850,absorbance_730,absorbance_880,SPAD_530,SPAD_530_intensity,light2_raw1,light6_raw1,spad_raw1,light2_raw2,light6_raw2,spad_raw2,light2_raw3,light6_raw3,spad_raw3,SPAD_650,SPAD_650_intensity,SPAD_605,SPAD_605_intensity,SPAD_420,SPAD_420_intensity,SPAD_850,SPAD_850_intensity,SPAD_730,SPAD_730_intensity,SPAD_880,SPAD_880_intensity,baseline,Phi2,PhiNPQ,NPQt,PhiNO,qL,FvP.FmP,qP,LEF,FmPrime,Fs,FoPrime,RFd,ratio.MPF.noMPF..Phi2,ratio.MPF.noMPF..PhiNPQ,ratio.MPF.noMPF..PhiNO,MPF_slope,MPF_rsquared,Light.Intensity..PAR.,Leaf.Temp.Differential,Relative.Chlorophyll,Rel.Chl.intensity,Ambient.Temperature,Ambient.Humidity,Leaf.Angle,R,G,B,Phi2_MPF,PhiNPQ_MPF,NPQt_MPF,Phi2_noMPF,user_id,device_id,status,notes,latitude,longitude,Pot_Num.x,Spp,Trt.x,Block,Sensor,Trt3,TimePoint,Image,Pot_Num.y,Trt.y,Date,Tissue,Param,Blue,Green,Red,Total_Pix,ID_1,ID_2,ID_3,Red_Proportion,Green_Proportion,Blue_Proportion,RG_Proportion,Trt2
464,805,823573,5/9/18 15:34,8,121,12991,3163,145,263,17.6,56.807617,782.113586,17.469999,57.044922,782.117493,14.89,1.13,E,90,5.25,S,5.21,-0.65,-0.0132,23836.87,23918.42,-0.214519402,0.0014,4.52E-05,29.8727,1.267,NA,1.545,NA,0.485,0.447,0.435,0.451,78.16,1,285.5,11868,148.17,1599.5,43097,149.43,3570,43122,134.14,62.99,1,105.93,1,204.16,1,-3.85,1,-5.02,1,-3.44,1,550.4624135,0.591,0.018,0.045,0.392,0.309,0.824,0.717,38.541,19256.969,7882.5,3397,1.443,1.02855,0.47184,0.46779,-3033191.276,-0.889,145,-2.71,62.99209139,1,17.6,56.807617,5.25,152,72,64,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264507,-105.5848987,121,BRR5,Drought,18,N,Drought,./TP2_05092018,124_121_136_R500_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,32226,24,0,32250,124,121,136,0,0.000744186,0.999255814,0.000744186,DD
465,805,823573,5/9/18 15:34,8,121,12991,3163,145,263,17.6,56.807617,782.113586,17.469999,57.044922,782.117493,14.89,1.13,E,90,5.25,S,5.21,-0.65,-0.0132,23836.87,23918.42,-0.214519402,0.0014,4.52E-05,29.8727,1.267,NA,1.545,NA,0.485,0.447,0.435,0.451,78.16,1,285.5,11868,148.17,1599.5,43097,149.43,3570,43122,134.14,62.99,1,105.93,1,204.16,1,-3.85,1,-5.02,1,-3.44,1,550.4624135,0.591,0.018,0.045,0.392,0.309,0.824,0.717,38.541,19256.969,7882.5,3397,1.443,1.02855,0.47184,0.46779,-3033191.276,-0.889,145,-2.71,62.99209139,1,17.6,56.807617,5.25,152,72,64,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264507,-105.5848987,121,BRR5,Drought,18,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,27798,23958,8112,59868,124,121,136,0.135498096,0.400180397,0.464321507,0.535678493,DD
466,805,823573,5/9/18 15:34,8,121,12991,3163,145,263,17.6,56.807617,782.113586,17.469999,57.044922,782.117493,14.89,1.13,E,90,5.25,S,5.21,-0.65,-0.0132,23836.87,23918.42,-0.214519402,0.0014,4.52E-05,29.8727,1.267,NA,1.545,NA,0.485,0.447,0.435,0.451,78.16,1,285.5,11868,148.17,1599.5,43097,149.43,3570,43122,134.14,62.99,1,105.93,1,204.16,1,-3.85,1,-5.02,1,-3.44,1,550.4624135,0.591,0.018,0.045,0.392,0.309,0.824,0.717,38.541,19256.969,7882.5,3397,1.443,1.02855,0.47184,0.46779,-3033191.276,-0.889,145,-2.71,62.99209139,1,17.6,56.807617,5.25,152,72,64,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264507,-105.5848987,121,BRR5,Drought,18,N,Drought,./TP2_05092018,124_121_136_R500_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,7874,35738,29750,73362,124,121,136,0.405523295,0.487145934,0.107330771,0.892669229,DD
467,806,823572,5/9/18 15:35,8,12,13073,5694,116,208,17.540001,57.192383,782.054443,17.440001,57.514648,782.064392,15.59,0.36,E,90,3.5,W,0.65,-3.44,0.0249,26570.65,26599.3,0.334166699,6.00E-04,5.42E-05,10.4899,1.032,1.496,1.16,NA,0.439,0.392,0.362,0.403,59.35,1,844,13211,105.76,5271,48033,102.35,11879,48047.5,86.62,44.36,1,72.16,1,152.19,1,-4.67,1,-7.71,1,-3.58,1,555.1227941,0.6,0.132,0.491,0.268,0.459,0.766,0.784,31.345,21271.633,8498.5,4977,1.503,1.04469,0.80951,0.79361,-5669709.978,-0.995,116,-1.950001,44.35852373,1,17.540001,57.192383,3.5,120,57,49,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264343,-105.5849022,12,POTR,Drought,18,Y,Drought,./TP2_05092018,1_3_26_Aspen_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',3704,23832,19946,47482,1,3,26,0.420074976,0.501916516,0.078008508,0.921991492,DD
468,806,823572,5/9/18 15:35,8,12,13073,5694,116,208,17.540001,57.192383,782.054443,17.440001,57.514648,782.064392,15.59,0.36,E,90,3.5,W,0.65,-3.44,0.0249,26570.65,26599.3,0.334166699,6.00E-04,5.42E-05,10.4899,1.032,1.496,1.16,NA,0.439,0.392,0.362,0.403,59.35,1,844,13211,105.76,5271,48033,102.35,11879,48047.5,86.62,44.36,1,72.16,1,152.19,1,-4.67,1,-7.71,1,-3.58,1,555.1227941,0.6,0.132,0.491,0.268,0.459,0.766,0.784,31.345,21271.633,8498.5,4977,1.503,1.04469,0.80951,0.79361,-5669709.978,-0.995,116,-1.950001,44.35852373,1,17.540001,57.192383,3.5,120,57,49,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264343,-105.5849022,12,POTR,Drought,18,Y,Drought,./TP2_05092018,1_3_26_Aspen_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,23878,14,0,23892,1,3,26,0,0.00058597,0.99941403,0.00058597,DD
469,806,823572,5/9/18 15:35,8,12,13073,5694,116,208,17.540001,57.192383,782.054443,17.440001,57.514648,782.064392,15.59,0.36,E,90,3.5,W,0.65,-3.44,0.0249,26570.65,26599.3,0.334166699,6.00E-04,5.42E-05,10.4899,1.032,1.496,1.16,NA,0.439,0.392,0.362,0.403,59.35,1,844,13211,105.76,5271,48033,102.35,11879,48047.5,86.62,44.36,1,72.16,1,152.19,1,-4.67,1,-7.71,1,-3.58,1,555.1227941,0.6,0.132,0.491,0.268,0.459,0.766,0.784,31.345,21271.633,8498.5,4977,1.503,1.04469,0.80951,0.79361,-5669709.978,-0.995,116,-1.950001,44.35852373,1,17.540001,57.192383,3.5,120,57,49,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264343,-105.5849022,12,POTR,Drought,18,Y,Drought,./TP2_05092018,1_3_26_Aspen_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,19892,18994,1396,40282,1,3,26,0.034655677,0.471525744,0.493818579,0.506181421,DD
470,806,823572,5/9/18 15:35,8,12,13073,5694,116,208,17.540001,57.192383,782.054443,17.440001,57.514648,782.064392,15.59,0.36,E,90,3.5,W,0.65,-3.44,0.0249,26570.65,26599.3,0.334166699,6.00E-04,5.42E-05,10.4899,1.032,1.496,1.16,NA,0.439,0.392,0.362,0.403,59.35,1,844,13211,105.76,5271,48033,102.35,11879,48047.5,86.62,44.36,1,72.16,1,152.19,1,-4.67,1,-7.71,1,-3.58,1,555.1227941,0.6,0.132,0.491,0.268,0.459,0.766,0.784,31.345,21271.633,8498.5,4977,1.503,1.04469,0.80951,0.79361,-5669709.978,-0.995,116,-1.950001,44.35852373,1,17.540001,57.192383,3.5,120,57,49,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264343,-105.5849022,12,POTR,Drought,18,Y,Drought,./TP2_05092018,1_3_26_Aspen_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,3380,24282,23446,51108,1,3,26,0.458754011,0.475111529,0.06613446,0.93386554,DD
471,807,823571,5/9/18 15:37,8,108,12870,5978,120,218,17.290001,59.039062,782.041077,17.17,59.964844,782.064697,15.8,0.48,E,90,5.11,SW,4.57,-2.29,0.0349,26352.33,26379.37,0.416564885,5.00E-04,2.86E-05,16.566,1.005,1.608,1.162,NA,0.431,0.387,0.346,0.397,57.4,1,653,13463.5,117.72,4019,48947,114.95,9047.5,48969.5,99.27,49.61,1,73.13,1,193.24,1,-4.39,1,-8.49,1,-3.33,1,543.5855104,0.673,0.058,0.215,0.269,0.512,0.801,0.84,36.331,19799.302,6478.4,3946,2.056,1.06774,0.52933,0.51215,-10258660.72,-1,120,-1.490001,49.61335677,1,17.290001,59.039062,5.11,126,60,53,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264326,-105.5849022,108,BRVT,Drought,17,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',58062,78116,28888,165066,113,97,120,0.175008784,0.473241007,0.351750209,0.648249791,DD
472,807,823571,5/9/18 15:37,8,108,12870,5978,120,218,17.290001,59.039062,782.041077,17.17,59.964844,782.064697,15.8,0.48,E,90,5.11,SW,4.57,-2.29,0.0349,26352.33,26379.37,0.416564885,5.00E-04,2.86E-05,16.566,1.005,1.608,1.162,NA,0.431,0.387,0.346,0.397,57.4,1,653,13463.5,117.72,4019,48947,114.95,9047.5,48969.5,99.27,49.61,1,73.13,1,193.24,1,-4.39,1,-8.49,1,-3.33,1,543.5855104,0.673,0.058,0.215,0.269,0.512,0.801,0.84,36.331,19799.302,6478.4,3946,2.056,1.06774,0.52933,0.51215,-10258660.72,-1,120,-1.490001,49.61335677,1,17.290001,59.039062,5.11,126,60,53,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264326,-105.5849022,108,BRVT,Drought,17,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,60068,58,0,60126,113,97,120,0,0.000964641,0.999035359,0.000964641,DD
473,807,823571,5/9/18 15:37,8,108,12870,5978,120,218,17.290001,59.039062,782.041077,17.17,59.964844,782.064697,15.8,0.48,E,90,5.11,SW,4.57,-2.29,0.0349,26352.33,26379.37,0.416564885,5.00E-04,2.86E-05,16.566,1.005,1.608,1.162,NA,0.431,0.387,0.346,0.397,57.4,1,653,13463.5,117.72,4019,48947,114.95,9047.5,48969.5,99.27,49.61,1,73.13,1,193.24,1,-4.39,1,-8.49,1,-3.33,1,543.5855104,0.673,0.058,0.215,0.269,0.512,0.801,0.84,36.331,19799.302,6478.4,3946,2.056,1.06774,0.52933,0.51215,-10258660.72,-1,120,-1.490001,49.61335677,1,17.290001,59.039062,5.11,126,60,53,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264326,-105.5849022,108,BRVT,Drought,17,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,73228,40608,10048,123884,113,97,120,0.081108133,0.327790514,0.591101353,0.408898647,DD
474,807,823571,5/9/18 15:37,8,108,12870,5978,120,218,17.290001,59.039062,782.041077,17.17,59.964844,782.064697,15.8,0.48,E,90,5.11,SW,4.57,-2.29,0.0349,26352.33,26379.37,0.416564885,5.00E-04,2.86E-05,16.566,1.005,1.608,1.162,NA,0.431,0.387,0.346,0.397,57.4,1,653,13463.5,117.72,4019,48947,114.95,9047.5,48969.5,99.27,49.61,1,73.13,1,193.24,1,-4.39,1,-8.49,1,-3.33,1,543.5855104,0.673,0.058,0.215,0.269,0.512,0.801,0.84,36.331,19799.302,6478.4,3946,2.056,1.06774,0.52933,0.51215,-10258660.72,-1,120,-1.490001,49.61335677,1,17.290001,59.039062,5.11,126,60,53,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264326,-105.5849022,108,BRVT,Drought,17,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,19190,82486,67276,168952,113,97,120,0.398195937,0.488221507,0.113582556,0.886417444,DD
475,808,823570,5/9/18 15:38,8,97,12828,4851,139,251,17.01,57.276367,782.035522,16.9,57.290039,782.065002,14.51,0.64,E,90,5.08,SW,2.68,-4.32,0.0233,25568.3,25611.5,0.336819973,7.00E-04,6.36E-05,11.576,1.092,1.699,1.256,NA,0.44,0.4,0.368,0.406,65.21,1,529.5,13186.5,125.92,3203.5,47984,123.93,7204,48010,108.31,53.22,1,81.59,1,190.63,1,-3.93,1,-7.16,1,-3.32,1,541.1984862,0.686,0.053,0.204,0.261,0.539,0.802,0.855,42.914,19852.447,6232.1,3930,2.185,1.05019,0.57421,0.5594,-8315137.185,-0.997,139,-2.5,53.21616872,1,17.01,57.276367,5.08,145,68,61,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3126456,-105.584901,97,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',58062,78116,28888,165066,113,97,120,0.175008784,0.473241007,0.351750209,0.648249791,DD
476,808,823570,5/9/18 15:38,8,97,12828,4851,139,251,17.01,57.276367,782.035522,16.9,57.290039,782.065002,14.51,0.64,E,90,5.08,SW,2.68,-4.32,0.0233,25568.3,25611.5,0.336819973,7.00E-04,6.36E-05,11.576,1.092,1.699,1.256,NA,0.44,0.4,0.368,0.406,65.21,1,529.5,13186.5,125.92,3203.5,47984,123.93,7204,48010,108.31,53.22,1,81.59,1,190.63,1,-3.93,1,-7.16,1,-3.32,1,541.1984862,0.686,0.053,0.204,0.261,0.539,0.802,0.855,42.914,19852.447,6232.1,3930,2.185,1.05019,0.57421,0.5594,-8315137.185,-0.997,139,-2.5,53.21616872,1,17.01,57.276367,5.08,145,68,61,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3126456,-105.584901,97,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,60068,58,0,60126,113,97,120,0,0.000964641,0.999035359,0.000964641,DD
477,808,823570,5/9/18 15:38,8,97,12828,4851,139,251,17.01,57.276367,782.035522,16.9,57.290039,782.065002,14.51,0.64,E,90,5.08,SW,2.68,-4.32,0.0233,25568.3,25611.5,0.336819973,7.00E-04,6.36E-05,11.576,1.092,1.699,1.256,NA,0.44,0.4,0.368,0.406,65.21,1,529.5,13186.5,125.92,3203.5,47984,123.93,7204,48010,108.31,53.22,1,81.59,1,190.63,1,-3.93,1,-7.16,1,-3.32,1,541.1984862,0.686,0.053,0.204,0.261,0.539,0.802,0.855,42.914,19852.447,6232.1,3930,2.185,1.05019,0.57421,0.5594,-8315137.185,-0.997,139,-2.5,53.21616872,1,17.01,57.276367,5.08,145,68,61,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3126456,-105.584901,97,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,73228,40608,10048,123884,113,97,120,0.081108133,0.327790514,0.591101353,0.408898647,DD
478,808,823570,5/9/18 15:38,8,97,12828,4851,139,251,17.01,57.276367,782.035522,16.9,57.290039,782.065002,14.51,0.64,E,90,5.08,SW,2.68,-4.32,0.0233,25568.3,25611.5,0.336819973,7.00E-04,6.36E-05,11.576,1.092,1.699,1.256,NA,0.44,0.4,0.368,0.406,65.21,1,529.5,13186.5,125.92,3203.5,47984,123.93,7204,48010,108.31,53.22,1,81.59,1,190.63,1,-3.93,1,-7.16,1,-3.32,1,541.1984862,0.686,0.053,0.204,0.261,0.539,0.802,0.855,42.914,19852.447,6232.1,3930,2.185,1.05019,0.57421,0.5594,-8315137.185,-0.997,139,-2.5,53.21616872,1,17.01,57.276367,5.08,145,68,61,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.3126456,-105.584901,97,BRVT,Drought,18,N,Drought,./TP2_05092018,113_97_120_Turnip_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,19190,82486,67276,168952,113,97,120,0.398195937,0.488221507,0.113582556,0.886417444,DD
479,809,823569,5/9/18 15:39,8,6,12957,7050,85,153,17,59.032227,782.028931,16.870001,59.400391,782.032959,15.47,0.26,E,90,1.36,W,0.18,-1.35,0.0245,27580.91,27605.78,0.267070591,3.00E-04,4.10E-05,8.3382,0.94,1.309,1.046,1.809,0.417,0.371,0.324,0.386,52.28,1,1298,13900.5,89.27,8224.5,50558,85.25,18546.5,50566.5,69.5,37.11,1,62.91,1,139.26,1,-4.57,1,-9.3,1,-3.11,1,548.5300606,0.622,0.115,0.438,0.263,0.485,0.772,0.805,23.789,17131.699,6476.8,3898,1.645,1.024,0.86757,0.85771,-2700179.71,-0.956,85,-1.53,37.11335677,1,17,59.032227,1.36,89,42,37,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264704,-105.584901,6,POTR,Drought,18,N,Drought,./TP2_05092018,1_3_26_Aspen_DD_Fm'.bmp,Multiple,DD,9-May,Leaf,Fm',3704,23832,19946,47482,1,3,26,0.420074976,0.501916516,0.078008508,0.921991492,DD
480,809,823569,5/9/18 15:39,8,6,12957,7050,85,153,17,59.032227,782.028931,16.870001,59.400391,782.032959,15.47,0.26,E,90,1.36,W,0.18,-1.35,0.0245,27580.91,27605.78,0.267070591,3.00E-04,4.10E-05,8.3382,0.94,1.309,1.046,1.809,0.417,0.371,0.324,0.386,52.28,1,1298,13900.5,89.27,8224.5,50558,85.25,18546.5,50566.5,69.5,37.11,1,62.91,1,139.26,1,-4.57,1,-9.3,1,-3.11,1,548.5300606,0.622,0.115,0.438,0.263,0.485,0.772,0.805,23.789,17131.699,6476.8,3898,1.645,1.024,0.86757,0.85771,-2700179.71,-0.956,85,-1.53,37.11335677,1,17,59.032227,1.36,89,42,37,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264704,-105.584901,6,POTR,Drought,18,N,Drought,./TP2_05092018,1_3_26_Aspen_DD_F0.bmp,Multiple,DD,9-May,Leaf,Fo,23878,14,0,23892,1,3,26,0,0.00058597,0.99941403,0.00058597,DD
481,809,823569,5/9/18 15:39,8,6,12957,7050,85,153,17,59.032227,782.028931,16.870001,59.400391,782.032959,15.47,0.26,E,90,1.36,W,0.18,-1.35,0.0245,27580.91,27605.78,0.267070591,3.00E-04,4.10E-05,8.3382,0.94,1.309,1.046,1.809,0.417,0.371,0.324,0.386,52.28,1,1298,13900.5,89.27,8224.5,50558,85.25,18546.5,50566.5,69.5,37.11,1,62.91,1,139.26,1,-4.57,1,-9.3,1,-3.11,1,548.5300606,0.622,0.115,0.438,0.263,0.485,0.772,0.805,23.789,17131.699,6476.8,3898,1.645,1.024,0.86757,0.85771,-2700179.71,-0.956,85,-1.53,37.11335677,1,17,59.032227,1.36,89,42,37,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264704,-105.584901,6,POTR,Drought,18,N,Drought,./TP2_05092018,1_3_26_Aspen_DD_Fs.bmp,Multiple,DD,9-May,Leaf,Fs,19892,18994,1396,40282,1,3,26,0.034655677,0.471525744,0.493818579,0.506181421,DD
482,809,823569,5/9/18 15:39,8,6,12957,7050,85,153,17,59.032227,782.028931,16.870001,59.400391,782.032959,15.47,0.26,E,90,1.36,W,0.18,-1.35,0.0245,27580.91,27605.78,0.267070591,3.00E-04,4.10E-05,8.3382,0.94,1.309,1.046,1.809,0.417,0.371,0.324,0.386,52.28,1,1298,13900.5,89.27,8224.5,50558,85.25,18546.5,50566.5,69.5,37.11,1,62.91,1,139.26,1,-4.57,1,-9.3,1,-3.11,1,548.5300606,0.622,0.115,0.438,0.263,0.485,0.772,0.805,23.789,17131.699,6476.8,3898,1.645,1.024,0.86757,0.85771,-2700179.71,-0.956,85,-1.53,37.11335677,1,17,59.032227,1.36,89,42,37,NA,NA,NA,NA,1865,01:12:38:85,submitted,,41.31264704,-105.584901,6,POTR,Drought,18,N,Drought,./TP2_05092018,1_3_26_Aspen_DD_Fv.bmp,Multiple,DD,9-May,Leaf,Fv,3380,24282,23446,51108,1,3,26,0.458754011,0.475111529,0.06613446,0.93386554,DD
483,737,830213,5/12/18 9:54,11,118,8207,2499,166,275,24.42,50.068359,778.258972,24.379999,50.780273,779.38916,23.35,0.51,E,90,5.02,SE,2.76,4.2,0.0122,22326.42,22366.53,0.19949371,7.00E-04,4.28E-05,17.1071,1.419,NA,1.611,NA,0.41,0.346,0.382,0.379,100.89,1,166,11625,180.25,998,46278.5,175.35,2202.5,46290,159.41,69.06,1,120.02,1,264.03,1,-6.42,1,-2.8,1,-3.14,1,481.7372343,0.6,0.113,0.395,0.287,0.429,0.778,0.772,44.819,19017.273,7607.3,4228,1.5,1.07648,0.6881,0.66714,-7972407.469,-0.985,166,-1.07,69.06262308,1,24.42,50.068359,5.02,160,74,65,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31259106,-105.5850206,118,BRVT,Water,8,N,Water,./TP3_05122018,95_TurnipWW_Fm'.bmp,95,WW,12-May,Leaf,Fm',9828,47566,40086,97480,95,NA,NA,0.411222815,0.487956504,0.100820681,0.899179319,WW
484,737,830213,5/12/18 9:54,11,118,8207,2499,166,275,24.42,50.068359,778.258972,24.379999,50.780273,779.38916,23.35,0.51,E,90,5.02,SE,2.76,4.2,0.0122,22326.42,22366.53,0.19949371,7.00E-04,4.28E-05,17.1071,1.419,NA,1.611,NA,0.41,0.346,0.382,0.379,100.89,1,166,11625,180.25,998,46278.5,175.35,2202.5,46290,159.41,69.06,1,120.02,1,264.03,1,-6.42,1,-2.8,1,-3.14,1,481.7372343,0.6,0.113,0.395,0.287,0.429,0.778,0.772,44.819,19017.273,7607.3,4228,1.5,1.07648,0.6881,0.66714,-7972407.469,-0.985,166,-1.07,69.06262308,1,24.42,50.068359,5.02,160,74,65,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31259106,-105.5850206,118,BRVT,Water,8,N,Water,./TP3_05122018,116_117_TurnipWW_F0.bmp,Multiple,WW,12-May,Leaf,Fo,55494,0,0,55494,116,117,NA,0,0,1,0,WW
485,737,830213,5/12/18 9:54,11,118,8207,2499,166,275,24.42,50.068359,778.258972,24.379999,50.780273,779.38916,23.35,0.51,E,90,5.02,SE,2.76,4.2,0.0122,22326.42,22366.53,0.19949371,7.00E-04,4.28E-05,17.1071,1.419,NA,1.611,NA,0.41,0.346,0.382,0.379,100.89,1,166,11625,180.25,998,46278.5,175.35,2202.5,46290,159.41,69.06,1,120.02,1,264.03,1,-6.42,1,-2.8,1,-3.14,1,481.7372343,0.6,0.113,0.395,0.287,0.429,0.778,0.772,44.819,19017.273,7607.3,4228,1.5,1.07648,0.6881,0.66714,-7972407.469,-0.985,166,-1.07,69.06262308,1,24.42,50.068359,5.02,160,74,65,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31259106,-105.5850206,118,BRVT,Water,8,N,Water,./TP3_05122018,95_TurnipWW_F0.bmp,95,WW,12-May,Leaf,Fo,42638,8,0,42646,95,NA,NA,0,0.000187591,0.999812409,0.000187591,WW
486,737,830213,5/12/18 9:54,11,118,8207,2499,166,275,24.42,50.068359,778.258972,24.379999,50.780273,779.38916,23.35,0.51,E,90,5.02,SE,2.76,4.2,0.0122,22326.42,22366.53,0.19949371,7.00E-04,4.28E-05,17.1071,1.419,NA,1.611,NA,0.41,0.346,0.382,0.379,100.89,1,166,11625,180.25,998,46278.5,175.35,2202.5,46290,159.41,69.06,1,120.02,1,264.03,1,-6.42,1,-2.8,1,-3.14,1,481.7372343,0.6,0.113,0.395,0.287,0.429,0.778,0.772,44.819,19017.273,7607.3,4228,1.5,1.07648,0.6881,0.66714,-7972407.469,-0.985,166,-1.07,69.06262308,1,24.42,50.068359,5.02,160,74,65,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31259106,-105.5850206,118,BRVT,Water,8,N,Water,./TP3_05122018,116_117_TurnipWW_Fs.bmp,Multiple,WW,12-May,Leaf,Fs,23508,60072,33422,117002,116,117,NA,0.285653237,0.513427121,0.200919642,0.799080358,WW
487,737,830213,5/12/18 9:54,11,118,8207,2499,166,275,24.42,50.068359,778.258972,24.379999,50.780273,779.38916,23.35,0.51,E,90,5.02,SE,2.76,4.2,0.0122,22326.42,22366.53,0.19949371,7.00E-04,4.28E-05,17.1071,1.419,NA,1.611,NA,0.41,0.346,0.382,0.379,100.89,1,166,11625,180.25,998,46278.5,175.35,2202.5,46290,159.41,69.06,1,120.02,1,264.03,1,-6.42,1,-2.8,1,-3.14,1,481.7372343,0.6,0.113,0.395,0.287,0.429,0.778,0.772,44.819,19017.273,7607.3,4228,1.5,1.07648,0.6881,0.66714,-7972407.469,-0.985,166,-1.07,69.06262308,1,24.42,50.068359,5.02,160,74,65,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31259106,-105.5850206,118,BRVT,Water,8,N,Water,./TP3_05122018,95_TurnipWW_Fs.bmp,95,WW,12-May,Leaf,Fs,42702,40038,3920,86660,95,NA,NA,0.045234249,0.462012462,0.492753289,0.507246711,WW
488,738,830212,5/12/18 9:56,11,117,9145,1316,161,269,24.76,50.313477,778.285767,24.719999,50.916016,779.394531,23.35,0.58,E,90,8.09,SE,3.96,7.06,-0.0101,19131.81,19193.38,-0.166955684,0.0016,2.03E-05,78.0261,NA,NA,NA,NA,0.504,0.441,0.428,0.451,120.24,1,77,9365.5,204.23,511,37203.5,194.94,1116,37219.5,179.46,78.51,1,142.52,1,NA,NA,-6.32,1,-7.58,1,-5.36,1,545.4469827,0.245,0.294,0.639,0.461,0.109,0.749,NA,17.737,20723.72,15650.2,5210,0.324,0.89874,1.10148,1.11376,3676128.668,0.708,161,-1.41,78.50728633,1,24.76,50.313477,8.09,158,72,64,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31257984,-105.5850277,117,BRVT,Drought,6,N,Drought,./TP3_05122018,116_117_TurnipDD_Fm'.bmp,Multiple,DD,12-May,Leaf,Fm',7032,61098,56448,124578,116,117,NA,0.453113712,0.490439725,0.056446564,0.943553436,DD
489,738,830212,5/12/18 9:56,11,117,9145,1316,161,269,24.76,50.313477,778.285767,24.719999,50.916016,779.394531,23.35,0.58,E,90,8.09,SE,3.96,7.06,-0.0101,19131.81,19193.38,-0.166955684,0.0016,2.03E-05,78.0261,NA,NA,NA,NA,0.504,0.441,0.428,0.451,120.24,1,77,9365.5,204.23,511,37203.5,194.94,1116,37219.5,179.46,78.51,1,142.52,1,NA,NA,-6.32,1,-7.58,1,-5.36,1,545.4469827,0.245,0.294,0.639,0.461,0.109,0.749,NA,17.737,20723.72,15650.2,5210,0.324,0.89874,1.10148,1.11376,3676128.668,0.708,161,-1.41,78.50728633,1,24.76,50.313477,8.09,158,72,64,NA,NA,NA,NA,1865,01:12:37:24,submitted,,41.31257984,-105.5850277,117,BRVT,Drought,6,N,Drought,./TP3_05122018,99_103_113_TurnipDD_Fm'.bmp,Multiple,DD,12-May,Leaf,Fm',11308,65432,56986,133726,99,103,113,0.426140018,0.489299014,0.084560968,0.915439032,DD
